id,Movie Name,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
6995,Baader Meinhof Komplex. Der (2008),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6996,Big Stan (2007),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6997,Strictly Sexual (2008),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6998,Anvil! The Story of Anvil (2008),0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6999,Observe and Report (2009),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,Adventureland (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7001,Confessions of a Shopaholic (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7002,The Butterfly Effect 3: Revelations (2009),0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
7003,Man on the Flying Trapeze (1935),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7004,Fast & Furious (Fast and the Furious 4. The) (2009),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7005,In the Loop (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7006,Pirate Radio (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7007,17 Again (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7008,Inglourious Basterds (2009),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7009,State of Play (2009),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7010,Damned United. The (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7011,Crank: High Voltage (2009),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7012,Moon (2009),0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
7013,Young Victoria. The (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7014,X-Men Origins: Wolverine (2009),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7015,Sin Nombre (2009),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7016,Star Trek (2009),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7017,Great Buck Howard. The (2008),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7018,Flatfoot on the Nile (Piedone d'Egitto) (1980),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7019,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7020,Earth (2007),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7021,Stanley Kubrick: A Life in Pictures (2001),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7022,Crossing Over (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7023,Angels & Demons (2009),0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
7024,Scorpio (1973),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7025,Balls Out: Gary the Tennis Coach (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7026,Powder Blue (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7027,Fanboys (2009),0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7028,Terminator Salvation (2009),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7029,Night at the Museum: Battle of the Smithsonian (2009),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7030,Were the World Mine (2008),0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7031,Brothers Bloom. The (2008),0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7032,Paisan (Paisà) (1946),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7033,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7034,Soloist. The (2009),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7035,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7036,Drag Me to Hell (2009),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7037,Up (2009),0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7038,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7039,Fired Up (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7040,In the Electric Mist (2009),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7041,Hangover. The (2009),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7042,Killshot (2008),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7043,Antichrist (2009),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7044,Sweeney Todd (2006),0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
7045,Boy Eats Girl (2005),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7046,Marius and Jeanette (Marius et Jeannette) (1997),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7047,Ernest Rides Again (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7048,Special (2006),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7049,Dead Snow (Død snø) (2009),1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7050,Land of the Lost (2009),1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7051,Imagine That (2009),0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
7052,Taking of Pelham 1 2 3. The (2009),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7053,Stoning of Soraya M.. The (2008),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7054,Proposal. The (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7055,Year One (2009),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7056,Land That Time Forgot. The (1975),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7057,Garfield's Pet Force (2009),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7058,Hurt Locker. The (2008),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
7059,Breakfast with Scot (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7060,Limits of Control. The (2009),0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
7061,Raiders of the Lost Ark: The Adaptation (1989),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7062,Transformers: Revenge of the Fallen (2009),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7063,Home (2009),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7064,Whatever Works (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7065,Ghosts of Girlfriends Past (2009),0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7066,Public Enemies (2009),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7067,Ice Age: Dawn of the Dinosaurs (2009),1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7068,Prison Break: The Final Break (2009),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7069,Daria: Is It College Yet? (2002),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7070,My Sister's Keeper (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7071,Hood of Horror (2006),0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7072,Watchmen: Tales of the Black Freighter (2009),1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7073,(500) Days of Summer (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7074,Brüno (Bruno) (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7075,Librarian. The: The Curse of the Judas Chalice (2008),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7076,Harry Potter and the Half-Blood Prince (2009),0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
7077,Roots (1977),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7078,Eichmann (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7079,Open Water 2: Adrift (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7080,Imaginarium of Doctor Parnassus. The (2009),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7081,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7082,Humpday (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7083,Polytechnique (2009),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7084,Orphan (2009),0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
7085,Ugly Truth. The (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7086,Collector. The (2009),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7087,Perfect Getaway. A (2009),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7088,District 9 (2009),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
7089,Julie & Julia (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7090,Obsessed (2009),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7091,Race to Witch Mountain (2009),0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
7092,Hannah Montana: The Movie (2009),0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
7093,G.I. Joe: The Rise of Cobra (2009),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7094,12 Rounds (2009),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7095,Max Manus (2008),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7096,Winds of the Wasteland (1936),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7097,Lost in Austen (2008),0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
7098,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7099,Deal. The (2008),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7100,Goods: Live Hard. Sell Hard. The (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7101,Time Traveler's Wife. The (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
7102,I Can't Think Straight (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7103,Miss March (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7104,I Love You. Beth Cooper (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7105,Paper Heart (2009),0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
7106,G-Force (2009),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7107,Christopher Columbus: The Discovery (1992),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7108,Tetro (2009),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7109,Bronson (2009),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7110,It Might Get Loud (2008),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7111,My Life in Ruins (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7112,Troll 2 (1990),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7113,Taking Woodstock (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7114,If These Walls Could Talk (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7115,Halloween II (2009),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7116,Secret in Their Eyes. The (El secreto de sus ojos) (2009),0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0
7117,9 (2009),0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7118,Frequently Asked Questions About Time Travel (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7119,White Ribbon. The (Das weiße Band) (2009),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7120,Green Lantern: First Flight (2009),1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7121,Most Hated Family in America. The (2007),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7122,Pandorum (2009),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7123,Death of a Cyclist (Muerte de un ciclista) (1955),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7124,Men Who Stare at Goats. The (2009),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7125,Hunt For Gollum. The (2009),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7126,Jennifer's Body (2009),0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
7127,Informant!. The (2009),0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
7128,Extract (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7129,Final Destination. The (Final Destination 4) (Final Destination in 3-D. The) (2009),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7130,Gamer (2009),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7131,Cloudy with a Chance of Meatballs (2009),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7132,Tyler Perry's I Can Do Bad All by Myself (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7133,Food. Inc. (2008),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7134,Attack of the 50 Foot Woman (1958),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7135,Thirst (Bakjwi) (2009),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7136,Bright Star (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7137,Blood Creek (a.k.a. Town Creek) (2009),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7138,Paranormal Activity (2009),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7139,World's Greatest Dad (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7140,Still Walking (Aruitemo aruitemo) (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7141,Blood of the Beasts (Sang des bêtes. Le) (1949),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7142,Cove. The (2009),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7143,Serious Man. A (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7144,City Island (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7145,Ink (2009),1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7146,Metropia (2009),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7147,Haunted World of El Superbeasto. The (2009),1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
7148,Trick 'r Treat (2007),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
7149,Whip It (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7150,Invention of Lying. The (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,Surrogates (2009),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7152,Zombieland (2009),1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7153,Assassination of a High School President (2008),0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
7154,Education. An (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7155,Coco Before Chanel (Coco avant Chanel) (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7156,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7157,Couples Retreat (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7158,I Sell the Dead (2008),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7159,Where the Wild Things Are (2009),0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7160,Legionnaire (1998),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7161,New York. I Love You (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7162,Law Abiding Citizen (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7163,Misfortunates. The (De helaasheid der dingen) (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7164,Mary and Max (2009),0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7165,Spread (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7166,Tournament. The (2009),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7167,Princess and the Pirate. The (1944),0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7168,Aelita: The Queen of Mars (Aelita) (1924),1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
7169,Up in the Air (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7170,Balance (1989),0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
7171,Saw VI (2009),0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
7172,Love Exposure (Ai No Mukidashi) (2008),1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7173,Cirque du Freak: The Vampire's Assistant (2009),1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
7174,Boondock Saints II: All Saints Day. The (2009),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7175,Black Dynamite (2009),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7176,Welcome to Dongmakgol (2005),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7177,Gentlemen Broncos (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7178,Fantastic Mr. Fox (2009),0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7179,Christmas Carol. A (2009),0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7180,Battlestar Galactica: The Plan (2009),1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7181,Private Lives of Pippa Lee. The (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7182,Partly Cloudy (2009),0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7183,2012 (2009),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7184,Precious (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7185,Bad Lieutenant: Port of Call New Orleans (2009),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7186,Twilight Saga: New Moon. The (2009),0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
7187,Derailed (2002),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7188,Messenger. The (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7189,Ninja Assassin (2009),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7190,Cell 211 (Celda 211) (2009),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7191,Patriot. The (1998),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7192,Teenage Mutant Ninja Turtles: Turtles Forever (2009),1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7193,Merry Madagascar (2009),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7194,Brothers (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
7195,Garage (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7196,Blind Side. The  (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7197,Mickey's Once Upon a Christmas (1999),0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7198,Shrink (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7199,Old Dogs (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,Planet 51 (2009),0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7201,Earthlings (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7202,Single Man. A (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7203,Lovely Bones. The (2009),0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0
7204,Invictus (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7205,Princess and the Frog. The (2009),0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7206,Peacekeeper. The (1997),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7207,Did You Hear About the Morgans? (2009),0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
7208,Snow White (1916),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7209,Alice (2009),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7210,Avatar (2009),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7211,It's Complicated (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7212,Sherlock Holmes (2009),1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
7213,Crazy Heart (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7214,Alvin and the Chipmunks: The Squeakquel (2009),0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7215,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7216,Sorority Babes in the Slimeball Bowl-O-Rama (1988),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7217,Pontypool (2008),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7218,Youth in Revolt (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7219,Daybreakers (2010),1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
7220,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7221,Leap Year (2010),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7222,Book of Eli. The (2010),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7223,Girl Who Kicked the Hornet's Nest. The (Luftslottet som sprängdes) (2009),1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7224,Prophet. A (Un Prophète) (2009),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7225,Staten Island (2009),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7226,Maiden Heist. The (2009),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7227,Blood: The Last Vampire (2009),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7228,MacGyver: Lost Treasure of Atlantis (1994),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7229,Pekka ja Pätkä Suezilla (1958),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7230,Bart Got a Room (2008),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7231,Project A 2 ('A' gai wak juk jap) (1987),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7232,Robin-B-Hood (Bo bui gai wak) (2006),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7233,Concert. Le (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7234,Ninja (2009),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7235,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7236,Chaser. The (Chugyeogja) (2008),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7237,Meantime (1984),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7238,Rudolph. the Red-Nosed Reindeer (1964),0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7239,Dennis the Menace Christmas. A (2007),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7240,Undisputed II: Last Man Standing (2006),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7241,3 Idiots (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7242,Legion (2010),1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
7243,Stan Helsing (2009),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7244,Peter Pan (1960),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7245,Wicked City (Yôjû toshi) (1987),0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
7246,When in Rome (2010),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7247,Dream of Light (a.k.a. Quince Tree Sun. The) (Sol del membrillo. El) (1992),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7248,Triangle (2009),0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
7249,I Love You Phillip Morris (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7250,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7251,Temple Grandin (2010),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7252,Captain Newman. M.D. (1963),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
